Country1,Country2,distance2,Label2,test
Iceland,Paraguay,0.518611373,sure-information-crossing,IcelandParaguay
Kuwait,Greece,0.518611373,sure-information-crossing,KuwaitGreece
Paraguay,Iceland,0.518611373,sure-information-crossing,ParaguayIceland
Qatar,Brazil,0.518611373,sure-information-crossing,QatarBrazil
Niger,Republic of Macedonia,0.518653101,sure-information-crossing,NigerRepublic of Macedonia
Nigeria,Republic of Macedonia,0.518653101,sure-information-crossing,NigeriaRepublic of Macedonia
Republic of Macedonia,Niger,0.518653101,sure-information-crossing,Republic of MacedoniaNiger
Republic of Macedonia,Nigeria,0.518653101,sure-information-crossing,Republic of MacedoniaNigeria
Namibia,Ukraine,0.518861688,sure-information-crossing,NamibiaUkraine
Ukraine,Namibia,0.518861688,sure-information-crossing,UkraineNamibia
Burkina Faso,Italy,0.518903396,sure-information-crossing,Burkina FasoItaly
Italy,Burkina Faso,0.518903396,sure-information-crossing,ItalyBurkina Faso
Iran,Moldova,0.5189451,sure-information-crossing,IranMoldova
Italy,Senegal,0.5189451,sure-information-crossing,ItalySenegal
Moldova,Iran,0.5189451,sure-information-crossing,MoldovaIran
Senegal,Italy,0.5189451,sure-information-crossing,SenegalItaly
Tanzania,Venezuela,0.518986801,sure-information-crossing,TanzaniaVenezuela
Venezuela,Tanzania,0.518986801,sure-information-crossing,VenezuelaTanzania
Luxembourg,Namibia,0.51915357,sure-information-crossing,LuxembourgNamibia
Namibia,Luxembourg,0.51915357,sure-information-crossing,NamibiaLuxembourg
Norway,Vietnam,0.519278612,sure-information-crossing,NorwayVietnam
Vietnam,Norway,0.519278612,sure-information-crossing,VietnamNorway
Angola,Bangladesh,0.519320286,sure-information-crossing,AngolaBangladesh
Bangladesh,Angola,0.519320286,sure-information-crossing,BangladeshAngola
Puerto Rico,Turkey,0.519320286,sure-information-crossing,Puerto RicoTurkey
Russia,Zambia,0.519320286,sure-information-crossing,RussiaZambia
Turkey,Puerto Rico,0.519320286,sure-information-crossing,TurkeyPuerto Rico
Zambia,Russia,0.519320286,sure-information-crossing,ZambiaRussia
Nepal,Romania,0.519403624,sure-information-crossing,NepalRomania
Romania,Nepal,0.519403624,sure-information-crossing,RomaniaNepal
Hungary,Iran,0.519528606,sure-information-crossing,HungaryIran
Iran,Hungary,0.519528606,sure-information-crossing,IranHungary
Brazil,Malawi,0.519653558,sure-information-crossing,BrazilMalawi
Malawi,Brazil,0.519653558,sure-information-crossing,MalawiBrazil
Bulgaria,Malawi,0.519778479,sure-information-crossing,BulgariaMalawi
Canada,Croatia,0.519778479,sure-information-crossing,CanadaCroatia
Croatia,Canada,0.519778479,sure-information-crossing,CroatiaCanada
Malawi,Bulgaria,0.519778479,sure-information-crossing,MalawiBulgaria
Canada,Philippines,0.519944995,sure-information-crossing,CanadaPhilippines
Philippines,Canada,0.519944995,sure-information-crossing,PhilippinesCanada
Uruguay,Vietnam,0.520111457,sure-information-crossing,UruguayVietnam
Vietnam,Uruguay,0.520111457,sure-information-crossing,VietnamUruguay
Belarus,Vietnam,0.520153065,sure-information-crossing,BelarusVietnam
Ghana,Iceland,0.520153065,sure-information-crossing,GhanaIceland
Iceland,Ghana,0.520153065,sure-information-crossing,IcelandGhana
Norway,Portugal,0.520153065,sure-information-crossing,NorwayPortugal
Portugal,Norway,0.520153065,sure-information-crossing,PortugalNorway
Vietnam,Belarus,0.520153065,sure-information-crossing,VietnamBelarus
Costa Rica,Sri Lanka,0.520194668,sure-information-crossing,Costa RicaSri Lanka
Honduras,Turkey,0.520194668,sure-information-crossing,HondurasTurkey
Sri Lanka,Costa Rica,0.520194668,sure-information-crossing,Sri LankaCosta Rica
Turkey,Honduras,0.520194668,sure-information-crossing,TurkeyHonduras
China,Turkey,0.520402638,sure-information-crossing,ChinaTurkey
Ireland,Thailand,0.520402638,sure-information-crossing,IrelandThailand
Thailand,Ireland,0.520402638,sure-information-crossing,ThailandIreland
Turkey,China,0.520402638,sure-information-crossing,TurkeyChina
Lebanon,Singapore,0.520485803,sure-information-crossing,LebanonSingapore
New Zealand,Puerto Rico,0.520485803,sure-information-crossing,New ZealandPuerto Rico
Puerto Rico,New Zealand,0.520485803,sure-information-crossing,Puerto RicoNew Zealand
Singapore,Lebanon,0.520485803,sure-information-crossing,SingaporeLebanon
Costa Rica,Ethiopia,0.520652092,sure-information-crossing,Costa RicaEthiopia
Ethiopia,Costa Rica,0.520652092,sure-information-crossing,EthiopiaCosta Rica
Hungary,Lithuania,0.520818329,sure-information-crossing,HungaryLithuania
Lithuania,Hungary,0.520818329,sure-information-crossing,LithuaniaHungary
Ghana,Nepal,0.521150642,sure-information-crossing,GhanaNepal
Montenegro,Panama,0.521150642,sure-information-crossing,MontenegroPanama
Nepal,Ghana,0.521150642,sure-information-crossing,NepalGhana
Panama,Montenegro,0.521150642,sure-information-crossing,PanamaMontenegro
Israel,Thailand,0.521192166,sure-information-crossing,IsraelThailand
Italy,Peru,0.521192166,sure-information-crossing,ItalyPeru
Peru,Italy,0.521192166,sure-information-crossing,PeruItaly
Thailand,Israel,0.521192166,sure-information-crossing,ThailandIsrael
China,Georgia,0.521233687,sure-information-crossing,ChinaGeorgia
Georgia,China,0.521233687,sure-information-crossing,GeorgiaChina
Costa Rica,Lebanon,0.521275205,sure-information-crossing,Costa RicaLebanon
Lebanon,Costa Rica,0.521275205,sure-information-crossing,LebanonCosta Rica
Israel,Malawi,0.521316719,sure-information-crossing,IsraelMalawi
Jordan,Taiwan,0.521316719,sure-information-crossing,JordanTaiwan
Malawi,Israel,0.521316719,sure-information-crossing,MalawiIsrael
Taiwan,Jordan,0.521316719,sure-information-crossing,TaiwanJordan
Algeria,Israel,0.521482744,sure-information-crossing,AlgeriaIsrael
Armenia,El Salvador,0.521482744,sure-information-crossing,ArmeniaEl Salvador
El Salvador,Armenia,0.521482744,sure-information-crossing,El SalvadorArmenia
Israel,Algeria,0.521482744,sure-information-crossing,IsraelAlgeria
Belgium,Libya,0.521524242,sure-information-crossing,BelgiumLibya
France,Israel,0.521524242,sure-information-crossing,FranceIsrael
Israel,France,0.521524242,sure-information-crossing,IsraelFrance
Libya,Belgium,0.521524242,sure-information-crossing,LibyaBelgium
New Zealand,Niger,0.521607227,sure-information-crossing,New ZealandNiger
New Zealand,Nigeria,0.521607227,sure-information-crossing,New ZealandNigeria
Niger,New Zealand,0.521607227,sure-information-crossing,NigerNew Zealand
Nigeria,New Zealand,0.521607227,sure-information-crossing,NigeriaNew Zealand
El Salvador,Philippines,0.521648715,sure-information-crossing,El SalvadorPhilippines
Malaysia,Nepal,0.521648715,sure-information-crossing,MalaysiaNepal
Nepal,Malaysia,0.521648715,sure-information-crossing,NepalMalaysia
Philippines,El Salvador,0.521648715,sure-information-crossing,PhilippinesEl Salvador
Singapore,South Africa,0.521731681,sure-information-crossing,SingaporeSouth Africa
South Africa,Singapore,0.521731681,sure-information-crossing,South AfricaSingapore
Lithuania,Senegal,0.521773159,sure-information-crossing,LithuaniaSenegal
Senegal,Lithuania,0.521773159,sure-information-crossing,SenegalLithuania
Finland,Taiwan,0.521814634,sure-information-crossing,FinlandTaiwan
Taiwan,Finland,0.521814634,sure-information-crossing,TaiwanFinland
Germany,Tanzania,0.5219805,sure-information-crossing,GermanyTanzania
Japan,Saudi Arabia,0.5219805,sure-information-crossing,JapanSaudi Arabia
Saudi Arabia,Japan,0.5219805,sure-information-crossing,Saudi ArabiaJapan
Tanzania,Germany,0.5219805,sure-information-crossing,TanzaniaGermany
Venezuela,Zambia,0.5219805,sure-information-crossing,VenezuelaZambia
Zambia,Venezuela,0.5219805,sure-information-crossing,ZambiaVenezuela
Iran,Montenegro,0.522021959,sure-information-crossing,IranMontenegro
Montenegro,Iran,0.522021959,sure-information-crossing,MontenegroIran
Cape Verde,Morocco,0.522063414,sure-information-crossing,Cape VerdeMorocco
Morocco,Cape Verde,0.522063414,sure-information-crossing,MoroccoCape Verde
Latvia,Serbia,0.522187759,sure-information-crossing,LatviaSerbia
Latvia,Serbia and montenegro,0.522187759,sure-information-crossing,LatviaSerbia and montenegro
Serbia,Latvia,0.522187759,sure-information-crossing,SerbiaLatvia
Serbia and montenegro,Latvia,0.522187759,sure-information-crossing,Serbia and montenegroLatvia
Ireland,Turkey,0.522270639,sure-information-crossing,IrelandTurkey
Turkey,Ireland,0.522270639,sure-information-crossing,TurkeyIreland
Ghana,India,0.522353506,sure-information-crossing,GhanaIndia
India,Ghana,0.522353506,sure-information-crossing,IndiaGhana
Chile,Syria,0.522602029,sure-information-crossing,ChileSyria
Syria,Chile,0.522602029,sure-information-crossing,SyriaChile
El Salvador,France,0.522643438,sure-information-crossing,El SalvadorFrance
France,El Salvador,0.522643438,sure-information-crossing,FranceEl Salvador
Iran,Switzerland,0.522643438,sure-information-crossing,IranSwitzerland
Poland,Taiwan,0.522643438,sure-information-crossing,PolandTaiwan
Switzerland,Iran,0.522643438,sure-information-crossing,SwitzerlandIran
Taiwan,Poland,0.522643438,sure-information-crossing,TaiwanPoland
Canada,Latvia,0.522726246,sure-information-crossing,CanadaLatvia
Latvia,Canada,0.522726246,sure-information-crossing,LatviaCanada
Albania,Uruguay,0.522767645,sure-information-crossing,AlbaniaUruguay
Poland,Sierra Leone,0.522767645,sure-information-crossing,PolandSierra Leone
Sierra Leone,Poland,0.522767645,sure-information-crossing,Sierra LeonePoland
Uruguay,Albania,0.522767645,sure-information-crossing,UruguayAlbania
Bolivia,Korea,0.522809041,sure-information-crossing,BoliviaKorea
Bolivia,South Korea,0.522809041,sure-information-crossing,BoliviaSouth Korea
Korea,Bolivia,0.522809041,sure-information-crossing,KoreaBolivia
South Korea,Bolivia,0.522809041,sure-information-crossing,South KoreaBolivia
Ethiopia,Finland,0.523015971,sure-information-crossing,EthiopiaFinland
Finland,Ethiopia,0.523015971,sure-information-crossing,FinlandEthiopia
Israel,Libya,0.523015971,sure-information-crossing,IsraelLibya
Libya,Israel,0.523015971,sure-information-crossing,LibyaIsrael
Belarus,Belgium,0.523098721,sure-information-crossing,BelarusBelgium
Belgium,Belarus,0.523098721,sure-information-crossing,BelgiumBelarus
Senegal,Ukraine,0.52322282,sure-information-crossing,SenegalUkraine
Ukraine,Senegal,0.52322282,sure-information-crossing,UkraineSenegal
Iceland,Mozambique,0.52334689,sure-information-crossing,IcelandMozambique
Mozambique,Iceland,0.52334689,sure-information-crossing,MozambiqueIceland
Russia,Slovakia,0.523429586,sure-information-crossing,RussiaSlovakia
Slovakia,Russia,0.523429586,sure-information-crossing,SlovakiaRussia
Albania,Sri Lanka,0.52347093,sure-information-crossing,AlbaniaSri Lanka
Ethiopia,Malta,0.52347093,sure-information-crossing,EthiopiaMalta
Israel,Jordan,0.52347093,sure-information-crossing,IsraelJordan
Jordan,Israel,0.52347093,sure-information-crossing,JordanIsrael
Malta,Ethiopia,0.52347093,sure-information-crossing,MaltaEthiopia
Sri Lanka,Albania,0.52347093,sure-information-crossing,Sri LankaAlbania
Armenia,Colombia,0.523553607,sure-information-crossing,ArmeniaColombia
Colombia,Armenia,0.523553607,sure-information-crossing,ColombiaArmenia
Ukraine,Uruguay,0.523553607,sure-information-crossing,UkraineUruguay
Uruguay,Ukraine,0.523553607,sure-information-crossing,UruguayUkraine
SÃ£o TomÃ© and PrÃ­ncipe,Singapore,0.523636271,sure-information-crossing,SÃ£o TomÃ© and PrÃ­ncipeSingapore
Singapore,SÃ£o TomÃ© and PrÃ­ncipe,0.523636271,sure-information-crossing,SingaporeSÃ£o TomÃ© and PrÃ­ncipe
Bulgaria,Sierra Leone,0.523925493,sure-information-crossing,BulgariaSierra Leone
Sierra Leone,Bulgaria,0.523925493,sure-information-crossing,Sierra LeoneBulgaria
Estonia,Portugal,0.524049397,sure-information-crossing,EstoniaPortugal
Portugal,Estonia,0.524049397,sure-information-crossing,PortugalEstonia
Albania,Sierra Leone,0.524090691,sure-information-crossing,AlbaniaSierra Leone
Burkina Faso,France,0.524090691,sure-information-crossing,Burkina FasoFrance
France,Burkina Faso,0.524090691,sure-information-crossing,FranceBurkina Faso
Sierra Leone,Albania,0.524090691,sure-information-crossing,Sierra LeoneAlbania
Bulgaria,Slovakia,0.524173271,sure-information-crossing,BulgariaSlovakia
Slovakia,Bulgaria,0.524173271,sure-information-crossing,SlovakiaBulgaria
Bangladesh,Finland,0.524255837,sure-information-crossing,BangladeshFinland
Finland,Bangladesh,0.524255837,sure-information-crossing,FinlandBangladesh
Germany,Russia,0.524338391,sure-information-crossing,GermanyRussia
Russia,Germany,0.524338391,sure-information-crossing,RussiaGermany
Estonia,Japan,0.524379663,sure-information-crossing,EstoniaJapan
Japan,Estonia,0.524379663,sure-information-crossing,JapanEstonia
Belgium,Portugal,0.524420931,sure-information-crossing,BelgiumPortugal
Portugal,Belgium,0.524420931,sure-information-crossing,PortugalBelgium
South Africa,Venezuela,0.524462197,sure-information-crossing,South AfricaVenezuela
Venezuela,South Africa,0.524462197,sure-information-crossing,VenezuelaSouth Africa
Australia,India,0.524503459,sure-information-crossing,AustraliaIndia
India,Australia,0.524503459,sure-information-crossing,IndiaAustralia
El Salvador,Iceland,0.524709721,sure-information-crossing,El SalvadorIceland
Iceland,El Salvador,0.524709721,sure-information-crossing,IcelandEl Salvador
Korea,Poland,0.524709721,sure-information-crossing,KoreaPoland
Poland,Korea,0.524709721,sure-information-crossing,PolandKorea
Poland,South Korea,0.524709721,sure-information-crossing,PolandSouth Korea
South Korea,Poland,0.524709721,sure-information-crossing,South KoreaPoland
China,Japan,0.524750963,sure-information-crossing,ChinaJapan
Japan,China,0.524750963,sure-information-crossing,JapanChina
Iceland,Vietnam,0.524874672,sure-information-crossing,IcelandVietnam
Jamaica,Jordan,0.524874672,sure-information-crossing,JamaicaJordan
Jordan,Jamaica,0.524874672,sure-information-crossing,JordanJamaica
Korea,Saudi Arabia,0.524874672,sure-information-crossing,KoreaSaudi Arabia
Saudi Arabia,Korea,0.524874672,sure-information-crossing,Saudi ArabiaKorea
Saudi Arabia,South Korea,0.524874672,sure-information-crossing,Saudi ArabiaSouth Korea
South Korea,Saudi Arabia,0.524874672,sure-information-crossing,South KoreaSaudi Arabia
Vietnam,Iceland,0.524874672,sure-information-crossing,VietnamIceland
Luxembourg,Mexico,0.524957128,sure-information-crossing,LuxembourgMexico
Mexico,Luxembourg,0.524957128,sure-information-crossing,MexicoLuxembourg
Cape Verde,Lebanon,0.524998351,sure-information-crossing,Cape VerdeLebanon
Lebanon,Cape Verde,0.524998351,sure-information-crossing,LebanonCape Verde
Albania,Tunisia,0.525122001,sure-information-crossing,AlbaniaTunisia
Mexico,Serbia,0.525122001,sure-information-crossing,MexicoSerbia
Mexico,Serbia and montenegro,0.525122001,sure-information-crossing,MexicoSerbia and montenegro
Serbia,Mexico,0.525122001,sure-information-crossing,SerbiaMexico
Serbia and montenegro,Mexico,0.525122001,sure-information-crossing,Serbia and montenegroMexico
Tunisia,Albania,0.525122001,sure-information-crossing,TunisiaAlbania
Moldova,Tunisia,0.525163212,sure-information-crossing,MoldovaTunisia
Tunisia,Moldova,0.525163212,sure-information-crossing,TunisiaMoldova
Argentina,Caribbean Netherlands,0.525286823,sure-information-crossing,ArgentinaCaribbean Netherlands
Argentina,Netherlands,0.525286823,sure-information-crossing,ArgentinaNetherlands
Caribbean Netherlands,Argentina,0.525286823,sure-information-crossing,Caribbean NetherlandsArgentina
Netherlands,Argentina,0.525286823,sure-information-crossing,NetherlandsArgentina
Niger,Serbia,0.52532802,sure-information-crossing,NigerSerbia
Niger,Serbia and montenegro,0.52532802,sure-information-crossing,NigerSerbia and montenegro
Nigeria,Serbia,0.52532802,sure-information-crossing,NigeriaSerbia
Nigeria,Serbia and montenegro,0.52532802,sure-information-crossing,NigeriaSerbia and montenegro
Serbia,Niger,0.52532802,sure-information-crossing,SerbiaNiger
Serbia,Nigeria,0.52532802,sure-information-crossing,SerbiaNigeria
Serbia and montenegro,Niger,0.52532802,sure-information-crossing,Serbia and montenegroNiger
Serbia and montenegro,Nigeria,0.52532802,sure-information-crossing,Serbia and montenegroNigeria
